,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,manxian,jw1D
0,2024-08-26 21:31:00,154.7,154.76,155.51,153.71,756768,116997272.0,1724679060,,,,,,,,,,,100.16941868220422,74.64230754046773,0.39857142857142946,16.049824514530954,25.234174302592404,89.47801114966154,46.59971651431431
1,2024-08-26 21:32:00,154.88,155.71,155.71,154.88,266099,41287176.0,1724679120,,,,,,,,,,,101.34486417941955,74.64230754046773,0.39857142857142946,16.049824514530954,2.0466443211499548,89.5099869815021,46.59971651431431
2,2024-08-26 21:33:00,156.081,156.95,156.95,156.081,537076,83944896.0,1724679180,,,,,,,,,,,102.36283063841856,74.64230754046773,0.39857142857142946,16.049824514530954,12.852846202129742,89.71421755983117,46.59971651431431
3,2024-08-26 21:34:00,157.21,157.72,157.72,157.21,492498,77507168.0,1724679240,,,,,,,,,,,103.23909106208694,74.64230754046773,0.39857142857142946,16.049824514530954,19.03016681080753,90.02365761702443,46.59971651431431
4,2024-08-26 21:35:00,157.5,157.771,158.091,157.5,483306,76334528.0,1724679300,,,,,,,,,,,102.69535928896192,81.39930927647278,0.6925714285714284,16.049824514530954,22.367768212742416,90.39411699319868,46.59971651431431
5,2024-08-26 21:36:00,157.545,157.55,157.55,157.28,285286,44920480.0,1724679360,,,,,,,,,,,101.27298043250616,81.39930927647278,0.6925714285714284,16.049824514530954,18.61872669874296,90.69865651560758,46.59971651431431
6,2024-08-26 21:37:00,157.502,157.66,157.905,157.502,240867,37991040.0,1724679420,,1.0,,,,,,,,,100.42431138352259,81.39930927647278,0.6925714285714284,16.049824514530954,11.826044563567866,90.8885666553351,46.59971651431431
7,2024-08-26 21:38:00,157.67,157.92,158.08,157.67,266823,42123168.0,1724679480,,,,,,,,,,,100.69789627137723,81.39930927647278,0.6925714285714284,16.049824514530954,9.239715297370974,91.03642096840099,46.59971651431431
8,2024-08-26 21:39:00,157.595,157.47,157.615,157.45,235981,37186112.0,1724679540,,,,,,,,,,,99.08361830509716,81.39930927647278,0.6925714285714284,16.049824514530954,12.287898095746684,91.23471152693489,46.59971651431431
9,2024-08-26 21:40:00,157.715,157.55,157.715,157.55,174384,27484800.0,1724679600,,,,,,,,,,,97.94855918036768,86.66966560464022,0.7236428571428571,16.049824514530954,5.566076583455701,91.3236228130875,46.59971651431431
10,2024-08-26 21:41:00,157.68,158.09,158.09,157.68,369046,58271232.0,1724679660,,,,,,,,,,,99.11761490170653,86.66966560464022,0.7236428571428571,16.049824514530954,2.680739964452606,91.36638237732895,46.59971651431431
11,2024-08-26 21:42:00,158.07,158.21,158.22,157.85,503885,79619904.0,1724679720,,,,,,,,,,,100.10424368455458,86.66966560464022,0.7236428571428571,16.049824514530954,11.03433112896009,91.54454927160221,46.59971651431431
12,2024-08-26 21:43:00,158.11,157.872,158.11,157.785,233506,36875456.0,1724679780,,,,,,,,,,,99.62216483639662,86.66966560464022,0.7236428571428571,16.049824514530954,15.732078049859242,91.80242313928768,46.59971651431431
13,2024-08-26 21:44:00,157.96,156.935,157.96,156.935,273014,42965824.0,1724679840,,,,,,,,,,,95.45664306235949,86.66966560464022,0.7236428571428571,16.049824514530954,12.439183007454204,92.00492260498046,46.59971651431431
14,2024-08-26 21:45:00,156.903,156.763,157.036,156.763,240031,37666368.0,1724679900,,,,,,,,,,,91.04774241696626,88.57110302726397,0.7905714285714295,16.049824514530954,-7.219556717261957,91.88837401752272,46.59971651431431
15,2024-08-26 21:46:00,156.74,156.245,156.74,156.245,272637,42668288.0,1724679960,,,,,,,,,,,85.05869056250279,88.57110302726397,0.7905714285714295,16.049824514530954,-21.79858132277206,91.52087218603728,46.59971651431431
